2.83 0.011992029 0.471211674 -0.417112955 0.629418357
2.84 0.001484164 0.470943578 -0.417058306 0.629068905
2.85 -0.009013720 0.470446415 -0.417014337 0.628730493
2.86 -0.019496530 0.469720522 -0.416981091 0.628403306
2.87 -0.029959178 0.468766349 -0.416958608 0.628087512
2.88 -0.040396593 0.467584453 -0.416946918 0.627783273
2.89 -0.050803714 0.466175505 -0.416946049 0.627490739
2.90 -0.061175500 0.464540285 -0.416956024 0.627210048
2.91 -0.071506927 0.462679680 -0.416976859 0.626941327
2.92 -0.081792995 0.460594689 -0.417008565 0.626684693
2.93 -0.092028725 0.458286419 -0.417051149 0.626440252
2.94 -0.102209167 0.455756085 -0.417104611 0.626208096
2.95 -0.112329400 0.453005009 -0.417168946 0.625988308
2.96 -0.122384533 0.450034619 -0.417244147 0.625780960
2.97 -0.132369709 0.446846450 -0.417330196 0.625586111
2.98 -0.142280108 0.443442142 -0.417427074 0.625403809
2.99 -0.152110948 0.439823438 -0.417534755 0.625234092
3.00 -0.161857485 0.435992188 -0.417653209 0.625076985
3.01 -0.171515023 0.431950339 -0.417782400 0.624932502
3.02 -0.181078906 0.427699945 -0.417922286 0.624800649
3.03 -0.190544530 0.423243156 -0.418072821 0.624681416
3.04 -0.199907337 0.418582224 -0.418233954 0.624574785
3.05 -0.209162823 0.413719499 -0.418405627 0.624480727
3.06 -0.218306537 0.408657426 -0.418587780 0.624399203
3.07 -0.227334085 0.403398548 -0.418780344 0.624330162
3.08 -0.236241130 0.397945503 -0.418983249 0.624273544
3.09 -0.245023396 0.392301019 -0.419196417 0.624229277
3.10 -0.253676671 0.386467919 -0.419419767 0.624197282
3.11 -0.262196805 0.380449115 -0.419653212 0.624177468
3.12 -0.270579715 0.374247608 -0.419896660 0.624169736
3.13 -0.278821388 0.367866487 -0.420150015 0.624173977
3.14 -0.286917879 0.361308927 -0.420413176 0.624190074
3.15 -0.294865316 0.354578186 -0.420686036 0.624217899
3.16 -0.302659901 0.347677608 -0.420968485 0.624257319
3.17 -0.310297914 0.340610613 -0.421260408 0.624308190
